07-03-2025 10:18:13,Boiler Running,53.011332
07-03-2025 10:18:14,Boiler Running,60.624681
07-03-2025 10:18:14,Boiler Running,60.624681
07-03-2025 10:18:14,Boiler Running,60.624681
07-03-2025 10:18:14,Boiler Running,60.624681
07-03-2025 10:18:14,Boiler Running,60.624681
07-03-2025 10:18:14,Boiler Running,60.624681
07-03-2025 10:18:14,Boiler Running,60.624681
07-03-2025 10:18:14,Boiler Running,60.624681
07-03-2025 10:18:14,Boiler Running,60.624681
07-03-2025 10:18:14,Boiler Running,60.624681
07-03-2025 10:18:15,Boiler Running,61.389058
07-03-2025 10:18:15,Boiler Running,65.683812
07-03-2025 10:18:15,Boiler Running,65.683812
07-03-2025 10:18:15,Boiler Running,66.253510
07-03-2025 10:18:15,Boiler Running,67.428938
07-03-2025 10:18:15,Boiler Running,67.428938
07-03-2025 10:18:15,Boiler Running,67.913684
07-03-2025 10:18:15,Boiler Running,68.829622
07-03-2025 10:18:15,Boiler Running,70.834340
07-03-2025 10:18:15,Boiler Running,70.834340
07-03-2025 10:18:15,Boiler Running,73.071457
07-03-2025 10:18:15,Boiler Running,73.071457
07-03-2025 10:18:15,Boiler Running,73.071457
07-03-2025 10:18:15,Boiler Running,73.071457
07-03-2025 10:18:15,Boiler Running,73.071457
07-03-2025 10:18:15,Boiler Running,73.346211
07-03-2025 10:18:15,Boiler Running,73.611200
07-03-2025 10:18:16,Boiler Running,73.866858
07-03-2025 10:18:16,Boiler Running,74.113599
07-03-2025 10:18:16,Boiler Running,74.351818
07-03-2025 10:18:16,Boiler Running,74.581891
07-03-2025 10:18:16,Start Shutdown Purge,0.000000
07-03-2025 10:18:16,Start Shutdown Purge,0.000000
07-03-2025 10:18:16,Start Shutdown Purge,0.000000
07-03-2025 10:18:16,Start Shutdown Purge,0.000000
07-03-2025 10:18:16,Start Shutdown Purge,0.069592
